Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Lateral sinus thrombosis,akhaka iroroga,,Pakka Mandai vali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Lathyrism,kalyakhaja,,Kumbavaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Leucorrhoea,vetapradara,Sailaane-Rehm,"Vellai noi,Vettai noi,Megam",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Liver disease,yaktavikra,Amraaz-e-Jigar,Eeeral Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Lockjaw,hanustambha,,Thaal Pootu Vaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Loose teeth,dantacala,Taharruk-e-Asnaan,Pallaattam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Lumbago,phala,,Iduppuvali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Malaria,viamajvara,Humma-e- Ajaamiya,Vida/Nanju Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Menorrhagia / Metrorrhagia,rakta pradara / asgdara,Kasrat-e-tams/ Istehaaza,"Kuruthi ozhukku noikal,Perumpaadu",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Migraine,ardhvabhedaka,,Pakka Mandai Soolai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
naevi,nyaccha,,Sem Macham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Nausea,hllsa,Ghasayaan,"Ookkaalam,Vaikumattal,",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Non- lepromatous leprosy,maalakuha,,Valaya Perunoi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Obesity,medovddhi,Seman-e-Mufrit,"Udal Paruman,Athi thoola noi",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Obstructive enteropathies,udvarta,,Kudal thadai Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Osteoarthiritis,sandhigatavta,,"Santhu Enbu vaatham,Azhal keel vaayu",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Otitis externa,karapka,Iltehaab-e-Uzn,Sevi Neer Soolai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Otorrhoea,Karnasrava / karnasamsrava,Sailaan -ul- Uzn,Sevi Seezh,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pain,rj/vedan,Waja,Vali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pain in eyes,Netraruja,,,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pain in urinary bladder,vastila,,Siruneer pai vali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
